"都道府県コード","都道府県名","都道府県名カナ","都道府県名ローマ字","市区町村コード","市区町村名","市区町村名カナ","市区町村名ローマ字","大字町丁目名","大字町丁目名カナ","大字町丁目名ローマ字","小字・通称名","緯度","経度"
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大中一丁目","オオナカ 1","ONAKA 1",,26.590985,127.98408
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","城一丁目","グスク 1","GUSUKU 1",,26.5896,127.982036
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大中二丁目","オオナカ 2","ONAKA 2",,26.592596,127.985295
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大東四丁目","オオヒガシ 4","OHIGASHI 4",,26.594293,127.992186
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大北一丁目","オオキタ 1","OKITA 1",,26.600301,127.991187
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大中三丁目","オオナカ 3","ONAKA 3",,26.595508,127.986371
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大南二丁目","オオミナミ 2","OMINAMI 2",,26.593657,127.976
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大西三丁目","オオニシ 3","ONISHI 3",,26.596871,127.982561
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大西二丁目","オオニシ 2","ONISHI 2",,26.594887,127.981279
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","宮里五丁目","ミヤザト 5","MIYAZATO 5",,26.599579,127.972477
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大南四丁目","オオミナミ 4","OMINAMI 4",,26.598979,127.97647
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大南三丁目","オオミナミ 3","OMINAMI 3",,26.596304,127.977174
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","宮里一丁目","ミヤザト 1","MIYAZATO 1",,26.594838,127.972653
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","宮里六丁目","ミヤザト 6","MIYAZATO 6",,26.601808,127.974527
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字山入端",,,,26.608305,127.934787
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字宮里",,,,26.598867,127.966616
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大北四丁目","オオキタ 4","OKITA 4",,26.605244,127.989542
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字勝山",,,,26.623922,127.936608
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字安和",,,,26.614852,127.916852
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","宮里二丁目","ミヤザト 2","MIYAZATO 2",,26.591953,127.969875
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","港二丁目","ミナト 2","MINATO 2",,26.590272,127.976052
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大東三丁目","オオヒガシ 3","OHIGASHI 3",,26.592217,127.989963
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大中五丁目","オオナカ 5","ONAKA 5",,26.596111,127.991718
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大東二丁目","オオヒガシ 2","OHIGASHI 2",,26.589768,127.988877
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大東一丁目","オオヒガシ 1","OHIGASHI 1",,26.589076,127.985909
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大南一丁目","オオミナミ 1","OMINAMI 1",,26.592764,127.978702
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大西一丁目","オオニシ 1","ONISHI 1",,26.592939,127.98116
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","港一丁目","ミナト 1","MINATO 1",,26.591202,127.978201
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大西四丁目","オオニシ 4","ONISHI 4",,26.600416,127.979583
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大西五丁目","オオニシ 5","ONISHI 5",,26.601235,127.984599
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","宮里七丁目","ミヤザト 7","MIYAZATO 7",,26.604115,127.978699
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","大北五丁目","オオキタ 5","OKITA 5",,26.605756,127.983884
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","宮里三丁目","ミヤザト 3","MIYAZATO 3",,26.595395,127.968752
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字旭川",,,,26.621635,127.951648
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字屋部",,,,26.609001,127.950231
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字為又",,,,26.614817,127.974155
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字宇茂佐",,,,26.609574,127.965295
"47","沖縄県","オキナワケン","OKINAWA KEN","47209","名護市","ナゴシ","NAGO SHI","字中山",,,,26.628657,127.967478
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字喜屋武",,,,26.087777,127.664681
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字大度",,,,26.096314,127.708931
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字伊原",,,,26.093177,127.685812
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字束里",,,,26.082477,127.678755
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字米須",,,,26.09273,127.696389
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字山城",,,,26.086125,127.686214
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎町五丁目","ニシザキチョウ 5","NISHIZAKICHO 5",,26.144745,127.654571
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎町三丁目","ニシザキチョウ 3","NISHIZAKICHO 3",,26.146656,127.666412
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字名城",,,,26.10368,127.663106
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字摩文仁",,,,26.097461,127.721548
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字宇江城",,,,26.104541,127.708525
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字小波蔵",,,,26.101475,127.669014
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字福地",,,,26.094143,127.674714
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字南波平",,,,26.100139,127.682928
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字伊敷",,,,26.108154,127.67621
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字糸洲",,,,26.102722,127.676902
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字真壁",,,,26.107698,127.691351
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字新垣",,,,26.118095,127.702616
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","潮崎町四丁目","シオザキチョウ 4","SHIOZAKICHO 4",,26.116425,127.66348
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","潮崎町二丁目","シオザキチョウ 2","SHIOZAKICHO 2",,26.123633,127.668135
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","潮崎町一丁目","シオザキチョウ 1","SHIOZAKICHO 1",,26.12274,127.665548
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","潮崎町三丁目","シオザキチョウ 3","SHIOZAKICHO 3",,26.119408,127.664891
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字真栄里",,,,26.115919,127.676428
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字国吉",,,,26.119641,127.68799
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字大里",,,,26.129693,127.691922
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字照屋",,,,26.131366,127.681004
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎町二丁目","ニシザキチョウ 2","NISHIZAKICHO 2",,26.141288,127.670269
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎町一丁目","ニシザキチョウ 1","NISHIZAKICHO 1",,26.131943,127.652717
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎町四丁目","ニシザキチョウ 4","NISHIZAKICHO 4",,26.139179,127.656139
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎二丁目","ニシザキ 2","NISHIZAKI 2",,26.142118,127.664877
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎一丁目","ニシザキ 1","NISHIZAKI 1",,26.137226,127.665453
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字兼城",,,,26.137252,127.676566
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西崎六丁目","ニシザキ 6","NISHIZAKI 6",,26.143259,127.669819
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字潮平",,,,26.146759,127.672687
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字与座",,,,26.13015,127.703002
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字豊原",,,,26.143789,127.70821
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字座波",,,,26.143759,127.692124
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字賀数",,,,26.1501,127.692094
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字阿波根",,,,26.152721,127.68062
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字北波平",,,,26.157775,127.694298
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字真栄平",,,,26.112492,127.707284
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字武富",,,,26.163254,127.697636
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","字糸満",,,,26.128823,127.670145
"47","沖縄県","オキナワケン","OKINAWA KEN","47210","糸満市","イトマンシ","ITOMAN SHI","西川町","ニシカワチョウ","NISHIKAWACHO",,26.136572,127.66835
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","東二丁目","ヒガシ 2","HIGASHI 2",,26.345421,127.82414
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","与儀三丁目","ヨギ 3","YOGI 3",,26.308425,127.81654
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","与儀二丁目","ヨギ 2","YOGI 2",,26.312723,127.808851
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","与儀一丁目","ヨギ 1","YOGI 1",,26.311648,127.813024
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","上地四丁目","ウエチ 4","UECHI 4",,26.335864,127.793603
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","室川二丁目","ムロカワ 2","MUROKAWA 2",,26.334279,127.808472
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","安慶田二丁目","アゲダ 2","AGEDA 2",,26.335499,127.812938
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","中央一丁目","チュウオウ 1","CHUO 1",,26.33708,127.799783
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","宮里一丁目","ミヤザト 1","MIYAZATO 1",,26.338031,127.81701
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","安慶田一丁目","アゲダ 1","AGEDA 1",,26.335226,127.81093
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","室川一丁目","ムロカワ 1","MUROKAWA 1",,26.334154,127.806786
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","照屋一丁目","テルヤ 1","TERUYA 1",,26.336986,127.815314
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","胡屋一丁目","ゴヤ 1","GOYA 1",,26.336127,127.802168
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","中央二丁目","チュウオウ 2","CHUO 2",,26.339751,127.798377
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","宮里二丁目","ミヤザト 2","MIYAZATO 2",,26.339005,127.820563
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","宮里三丁目","ミヤザト 3","MIYAZATO 3",,26.337342,127.822322
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","桃原二丁目","トウバル 2","TOBARU 2",,26.335263,127.824591
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","海邦町","カイホウチョウ","KAIHOCHO",,26.329067,127.845471
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","比屋根三丁目","ヒヤゴン 3","HIYAGON 3",,26.312681,127.824931
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","高原七丁目","タカハラ 7","TAKAHARA 7",,26.319955,127.824075
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","比屋根一丁目","ヒヤゴン 1","HIYAGON 1",,26.316263,127.823018
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","泡瀬一丁目","アワセ 1","AWASE 1",,26.321293,127.837409
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","泡瀬二丁目","アワセ 2","AWASE 2",,26.318214,127.835061
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","比屋根","ヒヤゴン","HIYAGON",,26.312283,127.82788
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","泡瀬三丁目","アワセ 3","AWASE 3",,26.314571,127.831737
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","字泡瀬",,,,26.317317,127.842907
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","泡瀬四丁目","アワセ 4","AWASE 4",,26.317769,127.829515
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","照屋四丁目","テルヤ 4","TERUYA 4",,26.331816,127.816637
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","照屋二丁目","テルヤ 2","TERUYA 2",,26.335085,127.815031
"47","沖縄県","オキナワケン","OKINAWA KEN","47211","沖縄市","オキナワシ","OKINAWA SHI","胡屋六丁目","ゴヤ 6","GOYA 6",,26.325633,127.808707
